Product Category,Unit Price,Quantity,Discount(%),Pages Viewed,Time on Site (Sec),Added to Cart,Purchased
Books,1672.47,4,10,9,570,1,1
Fashion,267.55,2,30,14,734,0,0
Fashion,387.47,4,0,23,399,1,1
Books,1162.43,1,0,6,1734,1,0
Fashion,192.83,3,25,15,111,1,0
Books,587.6,4,15,15,841,1,0
Beauty,1692.39,2,15,12,1729,1,1
Fashion,167.87,4,0,4,1429,0,0
Home & Kitchen,1356.78,2,15,11,173,1,0
Beauty,838.49,4,0,6,716,1,0
Books,607.49,4,20,6,334,1,0
Beauty,653.29,3,10,12,1146,1,0
Sports,268.42,3,0,14,1716,1,0
Toys,1865.84,1,15,7,1269,1,0
Home & Kitchen,561.67,3,5,22,1209,0,0
Fashion,655.46,4,0,24,1081,0,0
Sports,308.33,1,0,2,259,1,0
Electronics,471.76,4,10,2,1033,1,1
Electronics,713.08,2,0,24,1233,1,0
Toys,1692.98,3,5,5,147,0,0
Sports,413.2,4,0,20,1317,1,0
Toys,990.58,3,10,9,989,0,0
Toys,1848.21,3,25,11,877,0,0
Toys,1462.48,4,10,20,1591,0,0
Groceries,1005.09,2,15,2,1109,1,0
Fashion,403.17,2,0,21,1771,1,1
Books,1138.91,1,0,10,847,1,0
Toys,345.78,3,5,1,1766,1,1
Fashion,452.08,4,0,24,153,1,0
Beauty,290.41,3,20,7,926,0,0
Toys,802.93,3,0,17,412,1,1
Groceries,409,3,10,7,1228,1,1
Home & Kitchen,452.17,1,0,16,1009,0,0
Groceries,333.98,3,0,2,447,1,0
Electronics,670.48,3,0,23,204,0,0
Sports,102.09,1,20,2,1374,1,0
Groceries,764.42,1,30,14,1365,1,0
Sports,444.61,2,25,5,565,1,0
Groceries,176.26,4,0,4,1645,1,0
Electronics,558.89,2,10,17,346,1,1
Fashion,133.5,3,0,21,448,1,0
Electronics,641.69,2,15,1,1775,1,0
Beauty,1247.48,1,10,10,498,1,1
Fashion,424.06,1,15,23,1521,1,0
Sports,103.65,3,15,21,635,0,0
Groceries,1011.01,2,5,13,682,1,1
Books,1104.84,1,20,20,1278,1,0
Beauty,914.22,2,0,5,818,1,1
Electronics,990.29,4,25,3,578,1,0
Toys,1526.13,2,5,17,941,0,0
Books,1252.1,2,10,17,102,0,0
Electronics,798.4,3,0,12,1745,1,0
Electronics,676.48,4,0,21,486,1,0
Beauty,1519.11,1,15,11,167,1,0
Fashion,306.04,4,0,9,168,0,0
Beauty,1575.02,1,0,17,1123,1,1
Beauty,315.58,2,5,22,25,1,0
Home & Kitchen,935.12,3,5,9,1784,0,0
Sports,318.36,4,25,14,232,1,0
Toys,914.9,2,15,1,469,1,0
Books,1495.24,1,5,9,528,1,1
Groceries,1171.77,4,10,14,983,1,0
Toys,829.34,2,0,23,1296,0,0
Home & Kitchen,989.55,1,15,23,585,1,0
Home & Kitchen,649.56,3,15,24,1313,0,0
Sports,69.28,3,0,18,992,1,0
Beauty,712.44,1,0,16,1114,1,0
Home & Kitchen,632.71,4,0,1,1400,0,0
Beauty,1455.3,2,0,20,916,0,0
Books,993.6,4,0,15,1791,1,0
Electronics,968.36,4,0,8,114,1,0
Sports,67.88,2,5,1,227,0,0
Electronics,552.86,1,0,15,1254,1,0
Sports,351.53,1,10,22,367,1,1
Sports,81.18,3,15,12,760,1,1
Home & Kitchen,1070.74,1,15,5,480,1,0
Fashion,121.68,3,10,16,555,0,0
Home & Kitchen,577.16,3,0,19,371,1,1
Toys,1585.84,4,0,18,1196,1,0
Beauty,1589.59,1,20,16,45,0,0
Books,1566.87,4,20,17,267,0,0
Books,755.07,1,25,8,1211,1,1
Electronics,931.39,3,0,8,1382,0,0
Fashion,471.21,1,15,11,400,0,0
Groceries,859.6,2,15,20,1157,1,1
Toys,327.24,3,5,2,1005,1,1
Sports,288.65,1,0,9,499,1,0
Books,974.2,3,0,18,33,1,1
Groceries,285.26,1,0,14,563,1,1
Beauty,1229.4,1,10,16,563,1,1
Toys,1943.88,3,0,7,835,1,0
Beauty,953.22,2,15,16,1704,1,0
Groceries,977.84,2,10,3,1419,0,0
Sports,365.44,1,5,22,677,1,1
Home & Kitchen,588.17,2,10,10,490,0,0
Toys,857.02,4,10,15,564,0,0
Home & Kitchen,490.34,1,20,3,797,0,0
Beauty,1556.58,3,0,18,462,1,0
Toys,1011.73,1,10,21,877,0,0
Home & Kitchen,1219.48,3,20,6,632,1,0
Groceries,789.21,4,5,17,1292,1,0
Groceries,815.18,3,5,10,1614,1,0
Toys,1945.64,2,10,21,436,0,0
Beauty,1406.97,4,20,12,684,1,0
Sports,300.41,4,20,20,1769,1,1
Electronics,236.36,1,10,13,797,0,0
Toys,994.88,4,0,6,122,1,0
Toys,451.98,2,15,7,277,1,1
Books,809.02,3,25,19,342,1,0
Groceries,966.34,4,5,24,1769,1,0
Sports,145.84,1,10,4,721,1,1
Electronics,617.89,4,0,17,449,1,0
Fashion,109.23,1,0,5,858,0,0
Fashion,378.9,1,30,16,737,1,0
Groceries,225.44,1,15,3,534,1,1
Home & Kitchen,908.62,2,5,24,495,0,0
Groceries,779.42,3,0,10,1008,0,0
Home & Kitchen,306.32,4,10,1,234,1,0
Electronics,337.55,2,0,18,1179,1,0
Electronics,951.35,3,0,22,802,1,0
Sports,169.43,1,20,17,470,0,0
Fashion,725.39,1,0,5,122,1,1
Electronics,222.1,3,10,17,309,1,1
Fashion,522.36,3,25,10,933,0,0
Groceries,1060.49,3,10,11,1546,0,0
Electronics,227.95,3,20,24,1338,1,1
Home & Kitchen,408.96,4,0,21,182,0,0
Groceries,356.54,1,25,9,216,0,0
Sports,219.75,3,20,22,1525,0,0
Books,1612.75,2,10,3,1427,1,0
Fashion,216.37,4,0,12,1644,1,0
Home & Kitchen,507.59,2,10,17,123,0,0
Electronics,706.15,1,15,16,58,0,0
Books,882.8,2,20,14,1051,0,0
Home & Kitchen,512.84,3,5,3,1536,0,0
Beauty,1461.75,2,0,17,741,1,1
Books,1437.38,4,30,6,805,1,0
Home & Kitchen,990.44,2,10,3,1473,1,0
Electronics,586.59,3,15,21,1532,1,0
Beauty,1622.79,4,20,23,863,1,0
Electronics,912.44,3,15,5,714,1,0
Books,1102.42,2,5,1,581,0,0
Groceries,179.43,2,15,1,604,1,1
Beauty,1353.17,2,5,1,145,1,0
Home & Kitchen,497.44,4,20,3,661,0,0
Fashion,732.18,3,10,9,43,0,0
Beauty,274.96,1,0,11,1052,1,1
Sports,307.14,3,15,17,707,1,1
Home & Kitchen,1283.69,3,10,4,1476,1,0
Electronics,192.34,2,15,23,930,0,0
Home & Kitchen,552.77,1,0,22,480,0,0
Groceries,392.06,1,0,17,682,1,1
Groceries,836.15,4,15,22,1001,1,0
Electronics,705.95,4,0,6,66,0,0
Electronics,554.98,2,10,4,537,1,0
Fashion,512.27,3,5,21,338,0,0
Sports,225.23,1,0,5,822,0,0
Sports,166.17,2,20,4,1490,1,1
Electronics,828.81,3,0,23,1211,1,0
Groceries,228.67,1,5,4,55,1,0
Toys,258.75,3,0,14,659,1,1
Books,1804.87,4,20,9,1538,1,0
Electronics,446.07,3,0,8,1265,1,0
Home & Kitchen,1477.35,4,10,4,936,0,0
Electronics,711.15,4,30,10,1165,1,1
Sports,332.61,3,0,15,446,0,0
Fashion,458.6,4,0,16,186,1,0
Groceries,1071.07,1,15,11,685,0,0
Sports,261.18,4,0,18,403,0,0
Fashion,450.53,1,15,7,1529,1,0
Toys,1991.52,1,0,22,944,1,1
Electronics,835.34,2,25,24,921,1,1
Home & Kitchen,1082.79,4,0,7,220,0,0
Groceries,765.4,4,5,2,314,0,0
Fashion,662.71,1,0,6,1533,1,0
Fashion,703.18,2,10,15,935,0,0
Books,1091.16,2,0,3,1398,1,0
Books,1445.34,2,10,12,350,0,0
Beauty,268.07,1,30,3,1297,0,0
Electronics,720.67,4,10,23,1216,0,0
Sports,340.14,3,0,20,235,1,1
Books,1290.57,2,10,21,1679,1,0
Beauty,1284.5,1,10,12,130,1,1
Home & Kitchen,564.36,1,15,18,1504,0,0
Electronics,472.25,1,0,13,1601,0,0
Electronics,741.78,3,10,12,993,1,0
Groceries,931.79,2,0,5,562,0,0
Groceries,229.69,4,15,18,542,1,0
Fashion,472.95,3,30,18,505,1,0
Home & Kitchen,1361.45,2,0,1,181,1,1
Electronics,378.73,3,15,11,610,0,0
Home & Kitchen,685.94,3,25,3,215,1,0
Sports,478.92,2,0,24,1074,1,0
Fashion,251.92,2,10,22,122,0,0
Fashion,115.29,4,15,21,1384,0,0
Home & Kitchen,699.62,3,5,22,744,0,0
Toys,1202.63,2,10,16,482,1,0
Home & Kitchen,1431.8,3,15,24,728,0,0
Beauty,1390.08,1,0,23,803,0,0
Beauty,472.92,3,10,10,1633,0,0
Home & Kitchen,1133.99,4,10,18,658,1,0
Groceries,726.02,2,15,17,652,1,1
Sports,173.04,3,0,10,464,1,0
Toys,363.11,1,0,21,981,1,0
Sports,434.56,2,0,16,910,1,0
Beauty,574.46,2,20,16,1575,1,0
Sports,226.43,3,0,6,105,1,1
Sports,91.14,1,0,18,388,1,0
Books,931.34,1,0,13,460,1,1
Beauty,1729.25,3,15,20,1218,1,0
Electronics,182.58,1,15,7,130,1,0
Electronics,637.1,3,0,19,1371,1,0
Electronics,478.33,3,5,6,154,1,1
Electronics,823.36,4,0,16,298,1,0
Books,1378.82,2,10,22,33,1,0
Sports,89.03,3,0,7,1242,1,0
Books,1499.41,4,15,11,1451,1,0
Groceries,662.46,3,20,1,845,1,0
Electronics,941.14,3,15,12,1384,1,0
Beauty,1519.65,4,0,7,1527,0,0
Fashion,731.19,1,0,3,585,0,0
Electronics,657.94,1,15,21,75,1,0
Books,1338.29,1,10,15,991,1,0
Fashion,692.28,3,5,15,655,1,1
Sports,95.42,1,15,23,460,1,1
Beauty,558.81,4,0,13,1521,1,0
Beauty,980.54,4,25,11,78,1,0
Fashion,724.93,2,15,3,1058,1,1
Sports,479.18,2,10,7,828,1,0
Books,1781.51,3,15,13,1796,1,0
Beauty,1528.93,1,15,4,272,1,0
Books,1554.82,3,5,24,1501,0,0
Books,1135.45,2,20,15,907,1,0
Books,1487.81,3,20,21,673,1,1
Beauty,647.92,2,20,21,594,1,0
Home & Kitchen,1334.36,3,10,1,1672,1,0
Groceries,184.27,4,10,4,1289,1,1
Beauty,554.19,3,10,6,1515,1,0
Fashion,102.46,3,15,20,1049,1,0
Toys,914.78,2,0,9,160,1,0
Beauty,916.28,3,10,16,942,0,0
Groceries,1037.86,4,15,9,1280,1,0
Toys,830,4,5,5,506,1,0
Groceries,324.54,4,0,7,1053,0,0
Toys,1674.01,1,0,19,414,1,0
Beauty,860.06,3,10,9,826,1,1
Electronics,431.3,1,0,15,1535,0,0
Books,633.29,2,15,12,602,1,1
Home & Kitchen,300.04,1,0,13,639,1,1
Books,1815.75,1,20,7,1473,0,0
Books,928.37,2,0,6,246,0,0
Groceries,903.89,1,15,15,1250,0,0
Home & Kitchen,318.53,4,5,15,782,1,1
Groceries,377.2,3,0,12,779,1,0
Sports,147.48,1,20,18,1114,1,0
Sports,278.41,2,15,4,69,0,0
Electronics,283.85,2,0,13,104,1,0
Sports,325.41,1,20,10,1320,1,0
Books,1965.56,4,5,2,550,1,0
Groceries,861.46,4,5,22,1666,1,1
Books,961.93,2,25,21,1512,0,0
Beauty,1575.87,3,15,16,1309,1,0
Beauty,1190.36,2,25,5,1693,0,0
Fashion,734.3,3,5,18,1540,1,1
Toys,435,3,10,15,1166,0,0
Groceries,368.27,3,0,2,790,1,1
Electronics,270.12,4,20,18,1774,0,0
Sports,194.72,4,0,6,53,0,0
Electronics,868.95,2,0,8,231,1,0
Beauty,788.76,4,20,19,1661,0,0
Electronics,210.61,4,0,9,1345,1,0
Toys,1586.97,2,0,13,1799,0,0
Fashion,709.09,3,0,15,1571,1,0
Home & Kitchen,412.47,4,0,2,1571,1,0
Beauty,532.52,2,20,18,1177,1,0
Books,1936.44,4,0,19,846,1,1
Electronics,403.36,4,0,16,1465,1,0
Beauty,1778.51,2,0,2,653,0,0
Groceries,535.93,1,0,22,1222,1,0
Sports,425.44,3,0,16,1149,1,0
Sports,161.7,2,0,16,1119,1,0
Toys,555.62,2,0,12,258,1,1
Sports,330.66,4,0,24,1339,1,0
Sports,216.24,4,20,21,1139,1,0
Sports,253.46,4,10,14,776,0,0
Beauty,940.27,1,25,16,531,0,0
Beauty,925.15,2,15,8,721,1,1
Books,799.13,1,0,13,698,1,1
Electronics,663.78,1,10,24,208,0,0
Beauty,888.94,4,10,6,486,1,0
Groceries,618.34,1,0,24,1742,1,0
Fashion,283.62,4,15,1,475,0,0
Home & Kitchen,804.47,1,15,22,153,0,0
Toys,1534.29,3,0,4,315,1,1
Beauty,1202.56,2,0,16,1782,1,0
Sports,332.57,3,5,22,1453,0,0
Electronics,390.48,1,0,9,133,0,0
Beauty,1329.76,4,10,10,1113,0,0
Electronics,440.08,1,5,9,1667,0,0
Groceries,426.47,3,0,21,368,1,0
Beauty,1550.88,3,0,7,704,1,1
Sports,429.87,2,10,3,1199,0,0
Books,656.85,1,0,16,1693,0,0
Home & Kitchen,938.83,1,30,9,1593,1,0
Home & Kitchen,1259.72,3,0,6,1060,1,1
Groceries,875.83,4,15,18,1164,1,0
Fashion,219.52,3,0,22,641,1,1
Sports,233.08,1,5,16,1057,0,0
Beauty,1591.48,3,5,18,164,1,0
Groceries,387.9,1,10,8,1788,0,0
Toys,927.9,3,5,12,1319,0,0
Fashion,197.69,1,15,22,862,0,0
Sports,495.32,2,0,11,1104,1,1
Electronics,326.66,1,15,5,1746,1,1
Fashion,747.46,1,0,10,855,0,0
Toys,661.57,2,15,3,1114,1,1
Sports,217.15,4,15,21,1017,1,0
Groceries,1106.82,1,0,10,1733,0,0
Home & Kitchen,1231.96,4,0,3,404,1,1
Toys,1998.46,1,0,7,398,0,0
Electronics,823.59,4,15,9,1147,1,0
Sports,479.47,1,25,6,857,1,0
Sports,256.95,4,20,16,957,1,1
Groceries,786.39,3,10,13,779,1,1
Home & Kitchen,781.82,4,0,15,145,1,0
Home & Kitchen,788.02,1,5,14,507,0,0
Sports,475.22,2,15,1,1495,1,0
Sports,184.46,4,10,17,969,1,1
Groceries,763.16,2,15,18,1006,1,0
Toys,957.14,3,30,21,1676,1,0
Electronics,708.41,4,30,6,1629,0,0
Sports,140.59,2,10,11,1780,0,0
Books,1155.35,4,5,17,967,0,0
Fashion,674.34,2,0,20,618,1,0
Books,706.82,3,0,14,1680,1,0
Sports,193.18,2,20,4,697,1,0
Fashion,476.85,1,0,19,1211,1,0
Sports,240.71,3,15,5,922,1,0
Books,1050.36,1,5,4,391,0,0
Groceries,1035.22,3,0,22,437,0,0
Home & Kitchen,1192.75,3,5,18,1511,1,0
Groceries,189.68,3,10,12,1126,1,0
Groceries,474.7,3,10,1,297,0,0
Home & Kitchen,915.71,4,5,23,693,1,0
Fashion,236.57,1,15,10,727,0,0
Home & Kitchen,466.97,1,0,13,151,0,0
Toys,996.92,1,20,11,1502,1,0
Groceries,658.69,4,5,19,1476,0,0
Books,1605.52,4,20,9,662,0,0
Toys,1647.73,1,15,10,469,0,0
Beauty,566.83,1,0,24,34,1,0
Electronics,801.5,2,0,9,1021,1,1
Sports,109.74,2,0,21,196,1,0
Fashion,360.1,4,20,18,1528,1,0
Toys,400.22,4,10,3,378,1,0
Books,1336.75,4,20,23,861,0,0
Books,805.73,3,10,9,112,1,0
Electronics,903.01,4,15,13,633,1,0
Toys,869.52,1,30,14,871,1,1
Electronics,247.02,2,10,8,861,0,0
Toys,1135.35,2,10,24,709,1,1
Toys,1145.46,2,0,1,298,1,0
Sports,305.91,4,0,12,713,1,0
Books,1277.06,4,10,8,897,1,1
Fashion,660.56,2,0,20,1037,0,0
Fashion,729.98,4,15,19,1122,1,1
Electronics,572.36,2,0,14,873,1,0
Fashion,380.76,1,20,11,1426,1,0
Toys,1967.78,3,0,17,1453,1,1
Fashion,170.66,1,10,23,1038,0,0
Fashion,769.46,4,25,17,503,1,1
Books,677.82,4,20,2,434,1,0
Beauty,1357.41,1,5,5,700,0,0
Electronics,255.41,2,5,8,274,1,0
Sports,104.03,2,0,15,592,0,0
Home & Kitchen,608.56,1,0,5,1743,0,0
Groceries,1020.55,3,0,20,290,1,1
Sports,254.42,3,0,5,1505,0,0
Electronics,688.96,4,25,11,852,1,1
Toys,545.78,3,25,9,938,1,0
Home & Kitchen,862.85,3,5,21,383,1,0
Groceries,1049.03,1,0,4,674,1,0
Toys,1852.98,1,10,7,732,0,0
Fashion,211.93,3,5,19,1475,1,1
Toys,821.97,2,0,7,647,1,0
Beauty,594.13,4,15,1,276,1,1
Home & Kitchen,654.58,1,10,14,1719,1,1
Beauty,1761.29,2,0,24,1619,0,0
Books,750.64,3,20,21,960,1,1
Fashion,770.93,1,5,11,1780,1,0
Fashion,608.01,2,10,17,1595,1,0
Sports,219.52,4,20,20,1604,1,0
Fashion,336.23,4,10,23,374,1,1
Sports,218.24,3,15,2,1519,0,0
Home & Kitchen,574.59,4,5,5,557,1,0
Sports,191.68,1,15,14,694,1,0
Fashion,465.4,3,20,24,39,1,0
Groceries,757.91,1,0,6,707,0,0
Home & Kitchen,1281.97,1,0,16,1446,0,0
Home & Kitchen,1094.27,4,15,3,1690,1,0
Electronics,918.53,1,5,14,386,1,0
Toys,302.33,2,10,4,408,0,0
Beauty,614.62,1,15,7,1412,1,0
Beauty,273.96,1,15,5,843,1,1
Fashion,331.92,3,15,10,104,1,0
Fashion,223.11,1,15,6,694,1,0
Sports,340.74,2,10,6,421,1,0
Fashion,167.64,1,0,18,838,1,1
Groceries,1012.8,1,0,21,1370,0,0
Beauty,1069.48,3,30,24,1324,1,1
Toys,1463.74,3,20,23,1222,1,0
Home & Kitchen,871.42,4,10,1,1234,1,0
Toys,1246.27,3,0,20,1583,1,1
Books,1673.48,4,0,12,348,1,0
Beauty,861.07,2,10,14,1024,0,0
Fashion,584.52,1,10,1,1025,0,0
Sports,320.94,2,0,7,418,1,1
Electronics,160.67,1,0,2,1486,1,0
Home & Kitchen,990.51,2,15,5,1587,0,0
Sports,318.08,2,0,7,369,1,0
Groceries,1198.86,2,0,2,583,0,0
Books,768.13,4,0,8,1019,0,0
Home & Kitchen,1424.09,1,0,9,24,1,1
Books,1818.6,3,15,19,1686,1,0
Home & Kitchen,1391.73,2,0,19,337,1,0
Toys,575.58,2,0,23,1218,1,0
Home & Kitchen,643.4,4,10,21,1100,1,0
Groceries,535.44,3,20,13,1024,0,0
Fashion,705.15,4,15,22,231,1,1
Books,558.58,2,25,20,1479,0,0
Electronics,336.76,2,0,15,209,1,0
Groceries,344.56,2,0,2,1629,1,0
Beauty,279.05,1,0,8,30,0,0
Electronics,646.01,2,0,24,1749,1,0
Groceries,670.78,1,5,21,1294,1,1
Beauty,1111.31,2,0,15,266,1,0
Beauty,437.71,2,5,16,408,0,0
Toys,1537.87,1,5,20,1481,1,0
Sports,327.5,1,10,10,695,1,0
Beauty,1658.83,2,15,9,644,1,0
Home & Kitchen,758.95,1,15,21,96,0,0
Fashion,395.88,2,0,21,1740,0,0
Books,1798.05,1,20,16,1572,1,1
Fashion,132.46,3,0,19,1231,1,1
Beauty,1734.03,1,10,10,192,0,0
Beauty,272.55,3,10,16,1553,0,0
Beauty,862.53,4,20,17,1272,0,0
Beauty,712.7,3,10,13,1278,1,1
Beauty,1791.66,1,0,4,45,1,0
Sports,235.93,2,0,5,587,1,0
Home & Kitchen,1263.09,2,5,20,891,1,0
Fashion,746.8,2,5,18,1120,0,0
Beauty,273.42,4,15,24,386,1,0
Beauty,751.4,2,10,14,658,1,1
Home & Kitchen,565.03,3,0,19,348,1,0
Electronics,814.97,3,10,16,1537,1,0
Electronics,509.41,1,20,19,1617,1,0
Home & Kitchen,887.98,3,15,14,1141,1,0
Sports,440.26,1,15,9,770,1,0
Electronics,735.23,1,0,1,1071,0,0
Groceries,782.95,3,10,7,220,1,1
Groceries,1114.28,3,30,3,307,1,1
Beauty,288.09,1,15,23,494,1,0
Fashion,268.56,1,5,24,1448,1,0
Groceries,1007.31,4,0,24,1013,0,0
Books,799.41,2,5,17,1386,1,0
Beauty,465.05,3,0,13,1133,1,1
Sports,60.74,1,0,13,1573,1,0
Toys,1855.11,3,0,4,1326,1,0
Groceries,690.73,1,15,11,1002,0,0
Fashion,359.23,1,10,4,12,0,0
Sports,218.44,2,0,16,773,1,0
Toys,1408.71,1,15,1,53,1,0
Groceries,267.9,2,0,18,87,1,1
Electronics,394.04,4,0,6,36,1,0
Groceries,508.84,2,0,12,689,0,0
Toys,1743.54,2,15,2,98,1,0
Sports,419.69,3,25,2,1169,1,1
Books,1281.5,1,30,14,425,1,0
Beauty,376.54,3,5,9,10,1,1
Fashion,441,3,15,5,199,0,0
Sports,463.86,3,15,6,1360,1,0
Beauty,1008.9,3,5,12,1020,1,1
Beauty,1155.07,3,5,18,1603,1,0
Electronics,767.19,1,0,14,1249,0,0
Sports,52.58,2,30,9,840,1,0
Sports,491.89,3,10,21,1491,1,0
Groceries,986.66,2,10,11,980,0,0
Groceries,601.18,1,20,3,1727,0,0
Toys,477.59,3,20,7,824,1,0
Fashion,576.85,3,30,23,864,1,1
Home & Kitchen,817.39,4,30,9,906,1,1
Toys,1123.53,4,0,5,793,0,0
Beauty,1027.49,4,20,6,400,1,1
Sports,382.86,2,20,18,324,1,0
Home & Kitchen,395.64,4,0,16,1476,1,0
Groceries,1191.68,2,0,4,1405,0,0
Beauty,481.4,3,20,11,960,1,1
Electronics,336.58,2,20,18,830,0,0
Sports,368.93,3,10,3,1179,1,1
Home & Kitchen,1234.73,3,20,14,761,1,0
Fashion,566.91,2,30,18,1787,1,0
Electronics,970.56,3,0,16,575,1,1
Sports,239.17,2,15,3,154,1,0
Books,958.46,3,25,22,745,0,0
Electronics,663.91,2,15,6,878,1,0
Sports,409.9,4,10,23,701,0,0
Books,986.29,2,15,22,1763,1,0
Beauty,1592.53,4,25,21,1332,1,0
Beauty,384.67,2,15,16,868,1,0
Books,1014.27,3,0,15,1510,1,0
Beauty,1340.66,2,20,24,1529,1,0
Fashion,395.28,3,0,12,107,0,0
Fashion,369.45,2,10,2,925,1,0
Electronics,683.39,2,10,23,261,0,0
Toys,725.45,4,5,23,597,1,0
Fashion,744.11,4,15,11,35,1,0
Beauty,1777.51,3,10,21,1427,0,0
Sports,248.17,3,0,6,995,0,0
Fashion,406.38,4,0,1,465,0,0
Sports,410.65,4,10,10,409,0,0
Sports,342.73,3,15,2,1789,1,0
Toys,976.92,4,15,16,667,0,0
Beauty,1532.48,4,30,24,1602,0,0
Sports,85.19,1,5,6,48,1,0
Electronics,499.33,4,30,20,719,1,0
Beauty,1566.16,1,20,3,765,0,0
Electronics,491.78,2,0,1,1137,1,0
Toys,1271.84,3,0,13,701,1,0
Home & Kitchen,341.15,1,15,21,257,1,0
Home & Kitchen,1281.71,1,20,13,1455,1,1
Fashion,129.53,3,0,4,1276,1,0
Toys,1116.83,4,25,19,230,1,0
Home & Kitchen,1088.97,1,5,17,1525,1,1
Books,701.88,3,0,19,375,1,0
Books,1789.59,1,20,4,1491,1,1
Books,1181.68,2,0,6,1170,0,0
Groceries,738.51,2,0,2,398,1,0
Electronics,384.14,3,10,9,940,0,0
Toys,398.07,2,15,9,170,1,0
Electronics,377.28,2,0,15,1201,0,0
Beauty,668.2,4,10,9,767,1,0
Fashion,410.77,3,0,7,758,1,1
Home & Kitchen,660.93,3,20,6,542,1,0
Beauty,588.88,1,20,20,141,1,0
Sports,81.74,3,20,8,222,0,0
Sports,292.09,4,15,14,985,1,0
Sports,269.55,4,20,10,1756,1,0
Toys,511.34,2,30,24,1097,1,1
Beauty,717.65,3,25,16,565,1,0
Groceries,795.47,4,15,9,18,1,1
Toys,503.33,4,0,21,1593,1,1
Toys,1258.42,3,15,3,172,1,0
Beauty,1671.65,2,0,1,516,1,0
Groceries,247.36,3,15,17,519,1,0
Fashion,429.83,2,10,9,311,1,1
Toys,1204.24,1,0,12,575,0,0
Electronics,661.68,4,10,4,1750,1,1
Beauty,544.04,1,0,12,290,1,1
Beauty,534.64,3,10,20,495,1,0
Fashion,603.41,3,5,4,1570,1,1
Books,878.66,3,15,19,310,1,0
Books,593.53,2,0,22,772,1,0
Toys,529.8,4,10,14,663,1,1
Sports,229.18,3,30,3,1544,1,0
Home & Kitchen,1412.11,3,0,11,1112,0,0
Books,1524.56,3,0,15,913,0,0
Beauty,966.62,1,5,11,570,0,0
Groceries,170.98,4,10,2,1622,0,0
Sports,162.25,3,0,10,318,1,0
Beauty,808.53,2,5,6,817,0,0
Electronics,207.25,3,0,19,1312,0,0
Sports,176.56,3,0,6,943,1,0
Home & Kitchen,577.89,3,30,15,645,1,0
Home & Kitchen,1390.21,2,0,18,454,0,0
Beauty,580.47,4,10,19,696,1,0
Groceries,1026.27,4,0,4,1701,1,0
Home & Kitchen,472.2,3,0,1,1499,1,0
Books,1255.31,1,10,13,1648,0,0
Groceries,376.51,3,25,14,937,0,0
Groceries,745.7,1,0,22,113,1,0
Groceries,374.93,1,0,15,727,0,0
Toys,1444.94,1,15,8,311,0,0
Electronics,472.59,2,0,15,1722,0,0
Home & Kitchen,726.8,1,5,7,1157,1,0
Home & Kitchen,1370.81,1,0,3,1089,0,0
Toys,938.87,1,30,19,1668,1,1
Toys,1138.17,1,25,17,583,1,0
Groceries,372.19,3,5,7,229,1,0
Groceries,1195.38,2,30,5,221,1,0
Toys,871.62,1,30,13,625,1,1
Electronics,541.11,2,30,1,939,0,0
Fashion,629.29,4,0,1,188,1,0
Home & Kitchen,880.03,2,0,6,672,0,0
Beauty,800.42,4,0,14,931,0,0
Toys,347.43,1,0,22,675,0,0
Electronics,192.04,4,0,5,154,0,0
Beauty,1769.4,3,0,9,1153,0,0
Beauty,1641.31,2,0,2,625,0,0
Sports,199.29,4,30,23,1040,0,0
Fashion,136.41,2,0,17,1690,1,0
Groceries,1093.63,2,0,11,1550,0,0
Fashion,162.94,3,30,7,1587,1,0
Fashion,174.47,1,10,5,544,1,0
Electronics,721.75,1,5,4,1708,1,1
Books,1610.87,1,15,24,1346,1,0
Beauty,1335.05,3,5,15,72,0,0
Sports,321.82,4,0,19,419,1,0
Groceries,1062.64,2,0,11,249,1,0
Sports,360.72,4,5,8,135,1,0
Groceries,734.28,1,0,12,202,0,0
Fashion,744.14,2,30,6,334,1,0
Sports,276.06,3,20,13,1177,1,1
Books,1805.82,2,10,18,1732,1,0
Home & Kitchen,790.69,1,30,21,1429,1,0
Toys,1099.1,4,0,24,1478,1,0
Home & Kitchen,504.28,2,0,12,1757,0,0
Beauty,794.67,3,0,16,1520,0,0
Home & Kitchen,846.31,4,0,11,1031,0,0
Toys,564.91,3,0,16,1430,1,0
Groceries,1007.12,1,20,12,1286,1,0
Books,1304.94,4,0,1,1516,1,1
Home & Kitchen,961.79,3,15,10,196,1,0
Electronics,241.03,4,0,11,1075,0,0
Sports,427.11,3,15,12,867,1,1
Sports,203.09,1,0,11,1519,1,1
Groceries,777.16,2,0,3,1088,1,0
Electronics,784.34,1,0,5,823,0,0
Books,1513.09,4,20,19,1117,0,0
Sports,335.13,2,10,2,19,1,0
Groceries,381.16,4,0,1,385,1,0
Toys,542.02,2,10,16,1565,0,0
Groceries,973.75,2,20,1,577,0,0
Electronics,492.89,2,0,17,127,1,0
Toys,888.97,4,0,10,1236,1,1
Groceries,1018,3,20,1,363,1,0
Groceries,372.07,2,5,16,813,1,1
Sports,473.6,1,20,24,1050,0,0
Home & Kitchen,1048.97,1,10,4,1687,1,0
Groceries,339,2,0,10,975,0,0
Fashion,393.23,1,0,2,1195,1,0
Sports,485.4,2,10,23,287,0,0
Sports,204.69,2,0,9,498,1,0
Books,1186.67,4,10,19,801,0,0
